"text";"label";"source"
"Lilo y Stich Somos ohana #Ohana #Familia #LiloyStich";"neutral";"intertass_2017"
"@user con todas estas fotos que nos pones cualquiera no puede tener un mal día  me matas.";"positive";"intertass_2017"
"Me he quemado la cara y se me pela y el maquillaje queda fatal";"negative";"intertass_2017"
"@user Por lo menos podría traernos una postal del Santiago";"neutral";"intertass_2017"
"Admiro demasiado cuando las mujeres suben fotos en vestido de baño y así porque mi complejo no me lo permite.";"positive";"intertass_2017"
"No soy capaz de dormir";"negative";"intertass_2017"
"@user Por que no hacen eso en otras provincias yo queria uno pero solo uso uber en cartago :-[ Yo queria Tamal!!";"neutral";"intertass_2017"
"@user @user jaja, no lo se pero como no vivo de eso, tengo el privilegio de decir lo que opinio  A ver si nos vemos !!!";"positive";"intertass_2017"
"Os juro que a veces hacer el encaje pah un realista más bien lo que hace es joderme la vida";"negative";"intertass_2017"
"@user estas finisimo esta tarde vete a hacer tests";"neutral";"intertass_2017"
"#HolaSeptiembre ! Ya estamos de vuelta con energías renovadas!  Pronto os mostraremos los trabajos del verano! #BackToHogwarts";"positive";"intertass_2017"
"@user @user Vale me san confundio los oido  hacía mucho que no escuchaba el cara al sol JAJAJA";"negative";"intertass_2017"
"@user @user se puede hacer directo desde la ps4 sin capturadora";"neutral";"intertass_2017"
"@user  Me ha encantado el risotto de setas y el queso de cabra al horno con miel 😉. Enhorabuena.";"positive";"intertass_2017"
"@user y tampoco me han enviado el correo diciendo que lo he comprado, aunque tengo fotos de lo contrario   podéis ayudarme?";"negative";"intertass_2017"
"No se por que bueno es bueno poner buena cara cuando estas sufriendo o no puedes con algo mirar al espacio nomas y acordarse de DIOS";"neutral";"intertass_2017"
"@user Bueno, al menos has acabado la noche con una hermosa vista  Ami tambien me gusta verlos por la noche ^^";"positive";"intertass_2017"
"@user me pasó lo mismo, el pobre se desorientaba";"negative";"intertass_2017"
"Pues que dicen que hubo #temblorcr y yo ni me di cuenta porque pasamos ensayando típico.";"neutral";"intertass_2017"
"@user Gracias por dar a ""Me gusta"" a nuestros tweets  ¿que tal? ¿estás trabajando Cristina?";"positive";"intertass_2017"
"¿Será normal este odio-amor con mi hermana? Ni siquiera me respeta Me mandó a lavarme el culo al río lagarto.";"negative";"intertass_2017"
"Tengo la nariz helada jajaja como perrito";"neutral";"intertass_2017"
"Mi última partida jugada, con Sona support. La grandes razones para jugar Sona   http";"positive";"intertass_2017"
"@user @user puf no veas  pobre chaval y donde lo han metido con toda esa gente";"negative";"intertass_2017"
"@user He ahí, el misterio del por qué no llegas a la fase REM, resuelto.";"neutral";"intertass_2017"
"@user @user @user ¡Cada vez sois más! Las risas están aseguradas entonces. Mañana preguntamos, dadlo por hecho";"positive";"intertass_2017"
"@user El concepto ""para que A ocurra han de darse B y C"" pensaba que estaba explicado en el tuit...";"negative";"intertass_2017"
"Que mensajito alentador me mandaron";"neutral";"intertass_2017"
"@user  Si es que eres muy lista!";"positive";"intertass_2017"
"@user Nos vas a matar a todos y eso no da elo";"negative";"intertass_2017"
"Diego se pierde el próximo partido";"neutral";"intertass_2017"
"Janowiiiiiiiicz ole tus cojones y ole tu set y tu over!!!! No me pago las fiestas pero si algún cubata!! Buenos diiiiias mundo!!";"positive";"intertass_2017"
"Nunca vi a nadie gritar de terror ni saltar tanto en tan poco tiempo JAJAJAJAJAJAJAJAJAJAJAJAJA P no soy cruel, fue con cariño";"negative";"intertass_2017"
"Mi culpa por comentarle en primer lugar";"neutral";"intertass_2017"
"@user @user Es imposible resistirse a semejante himno, déjate llevar";"positive";"intertass_2017"
"@user  yo soy asi con mis amigos pero ellos no son así";"negative";"intertass_2017"
"@user Me cachis ! Ya se olvidan de la pantalla partida   Pero la verdad tiene buena pinta el juego";"neutral";"intertass_2017"
"@user ay  mejor eso que nada no?";"positive";"intertass_2017"
"@user @user Porque me toco un cofre épico sin legendario? Grs si responden";"negative";"intertass_2017"
"@user @user Estaba en otro horario pero yo no podía ir. Claro, como mejor te acomode.";"neutral";"intertass_2017"
"@user @user vaya regalitos!!! 😂😂😂 os tengo que querer así";"positive";"intertass_2017"
"@user por eso lo he puesto en comillas.....  pd la yankee ya tiene el fallo de pelocoño pues?";"negative";"intertass_2017"
"Oye si sobretodo eso de trabajar duro! 2017 se viene con grandes cosas! Porque siempre…";"neutral";"intertass_2017"
"@user @user @user ya le pagan libre de impuestos !! JAjaa no te preocupes";"positive";"intertass_2017"
"@user 4 minutos... La única que hago, y va a ser rojo... ¿soy gafe?";"negative";"intertass_2017"
"@user Yo igual no trabajo el 26.";"neutral";"intertass_2017"
"@user @user @user Están comenzando a hacerse un poco visibles ahora. Y ya van por su segundo modelo ""Fairphone 2""";"positive";"intertass_2017"
"Hay gente aficionada al fútbol, hay fanáticos, hay envenenados, y hay otros hijueeeeputas necios! Igual que todo en la vida";"negative";"intertass_2017"
"Así leyendo entre líneas y el discurso de @user igual vota que no a Rajoy. #InvestiduraOndaCero";"neutral";"intertass_2017"
"@user traductora jajaja, la autora es Adriana  Bronx es muy buena!";"positive";"intertass_2017"
"Loa me pidió un favor y me dije que me diera chance y me hizo mal modo,que vaya a ver quién se la re culea que ya no le voy a hacer nada.";"negative";"intertass_2017"
"Necesito un te canela en serio no se si llorar o estar alegre o no se que me siento desubicado";"neutral";"intertass_2017"
"Buena pela #LaPeorDeMisBodas @user @user @user @user @user @user buen elenco";"positive";"intertass_2017"
"@user Cuando te lo creés, lo sos. Pero bueno, el drama tampoco es tan bonito";"negative";"intertass_2017"
"A veces me gustaría que a novia le gustara Disney tanto como a mi. Salen nuevas pelis o avances y necesito fangirlear";"neutral";"intertass_2017"
"Ayer @user revisó mis lechugas y me felicitó. Hoy me siento como la mejor agricultora del mundo.";"positive";"intertass_2017"
"@user tu tío q tampoco he dicho nada malo,venga desbloq";"negative";"intertass_2017"
"Hoy con nuevos retos, ya no falta nada de nada para el GRAN día";"neutral";"intertass_2017"
"@user eres millonario. Eres millonario de felicidad,  que regalas en cada video. Eres millonario de apoyo, que recives de nosotros";"positive";"intertass_2017"
"@user yo he subido una en gayumbos hace nada. Qué poco me lees paisana     @user";"negative";"intertass_2017"
"BUen día ... Hoy será un miércoles pintado de crema y rojo. Vamos por esos 3 puntos , a dejar todo en la cancha #YdaleU @user";"neutral";"intertass_2017"
"Ah, que ha empezado septiembre.....Bieeen!!!!! (algunos del equipo pillamos vacas en septiembre)  #BienvenidoSeptiembre al cuadrado";"positive";"intertass_2017"
"Quiero cambiar de posición el cuarto pero soy tan indecisa que si después no me gusta me voy a sentir mal por una semana";"negative";"intertass_2017"
"@user nombs cuál tercera. Yo voy a muchas actividades de @user en el año, ya van más de tres";"neutral";"intertass_2017"
"@user Legion>Novia? Lo bonito es Legión + novia en el pack  asi juegas con ella.";"positive";"intertass_2017"
"@user a mi me pasa igual, quiero estar con ellas pero quiero hacer muchas cosas también, y son muy poquitos díaaaas";"negative";"intertass_2017"
"@user ah jaja pensé que era por eso. Claro yo no digo que seais vosotras jaja pero es así";"neutral";"intertass_2017"
"@user estan lindos tus gatitos.- producen ternura";"positive";"intertass_2017"
"Por que existe gente bruta !!! Que cuando ven con zapatillas nuevas te las pisan !! Que les pasa? Son dementes ? Peor cuando son blancas";"negative";"intertass_2017"
"@user pues imaginate en una casa muy grande";"neutral";"intertass_2017"
"@user Grazas por difundir a nosa campaña";"positive";"intertass_2017"
"Me muero un día borre canciones de fairy tail , me arrepiento muchísimo";"negative";"intertass_2017"
"Fui sincera, supongo que está bien";"neutral";"intertass_2017"
"@user#veranosingluten2016 Riquísima pizza 4 quesos y tiramisú  Carta muy variada.";"positive";"intertass_2017"
"A las 6:30 he de estar en pie para la maldita ITV del coche";"negative";"intertass_2017"
"@user Si lo compraste con tarjeta no tienes que hacer nada, si es en efectivo imagino que cualquier FNAC vale.";"neutral";"intertass_2017"
"@user con tu descubrimiento ahora tengo un TL mucho más entretenido, muchas gracias jaja";"positive";"intertass_2017"
"Quien me ha llamado fea";"negative";"intertass_2017"
"@user estate atento a nuestras redes sociales para estar informado de las fechas y sitios, y gracias por escribirnos";"neutral";"intertass_2017"
"@user Siempre buscando algo mejor  Ahora estoy bien y cobro bien. Pero puede que vaya a una del Prat!";"positive";"intertass_2017"
"¿nunca han soñado que estan apuñalando a alguien y al ver que la sangre brota les provoca más clavarle el cuchillo?,¿no?,¿Soy solo yo?";"negative";"intertass_2017"
"15. No me gusta el término   16. Meh  17. Depende de qué 18. No  19 Un perrete prechiocho  20. No 21. No 22. El año pasado";"neutral";"intertass_2017"
"Y en nada estará disponible vía #soundcloud mi nueva sesión con el mejor house y un rollazo flipante";"positive";"intertass_2017"
"gritaba muchísimo, mordió a mi hermana y lo tenían que agarrar pfff de verdad lo he pasado fatal mi bebé";"negative";"intertass_2017"
"@user Un masculino adulto que es fanático obsesivo de My Little Pony";"neutral";"intertass_2017"
"@user @user +1 y coincido, no imaginaba que el 4k se notaría tanto a esas distancias. Pensando en pasar a Netflix UHD";"positive";"intertass_2017"
"@user la voz de María al final me mata JAJAJSJAJAJAJ quilla y yo que";"negative";"intertass_2017"
"@user ¿Opto por el rapado? En serio, estoy muy confusa. (Y admito que me lo corto por aburrimiento, como el 99% de la gente)";"neutral";"intertass_2017"
"@user @user @user en realidad en enero acá hace buen sol";"positive";"intertass_2017"
"No es bonito estar sin celular";"negative";"intertass_2017"
"Ahora adelante va ser diferente y a mi modo ..voy ser muy fria ..hasta q te duela ..y te daras cuenta";"neutral";"intertass_2017"
"La situación de anoche  La única soltera del grupo";"positive";"intertass_2017"
"Qué triste debe ser redactar una nota bien alegre sobre los feriados que decreta el Gobierno y saber que tú no los vas a disfrutar";"negative";"intertass_2017"
"No soy celosa, sólo marcó mi territorio";"neutral";"intertass_2017"
"Bueno ya tengo unos links guardados para el summer finale de pll  Espero que me funcionen hmm...";"positive";"intertass_2017"
"@user siii a estar asustada, pero son horribles estos dolores ni modo";"negative";"intertass_2017"
"@user depende de la ruta así es el presupuesto.. pasame la info please!";"neutral";"intertass_2017"
"@user Lo hemos pasado en grande con las 4 estaciones. Una auténtica gozada para toda la familia";"positive";"intertass_2017"
"Y ahora viene ese feliz momento entre los ""wake me Up when september ends"" y el suicidio";"negative";"intertass_2017"
"@user Bueno, yo soy de la Real, neutral total";"neutral";"intertass_2017"
"Hace un día estupendo. Otra vez";"positive";"intertass_2017"
"@user qué burrada pusieron hoy?? Que llevo meses bloqueada por otra heterada y me lo perdí";"negative";"intertass_2017"
"¿Me podrían recomendar alguna película antigua que les guste?  Muchas gracias";"neutral";"intertass_2017"
"Buenos días ! Estamos a 3 días del día de la navidad ! Irma López en cabina durante las 2 horas de #TeMueveAM";"positive";"intertass_2017"
"Voy a soñar con fórmulas matemáticas, historia del mundo y la pasiva en inglés  *le explotará la cabesa*";"negative";"intertass_2017"
"@user @user @user a lo mejor lo he leído y después me he acordado y lo he puesto no lo sé de verdad";"neutral";"intertass_2017"
"@user Las maniaticas son lo mas divertidas";"positive";"intertass_2017"
"@user @user a vosotros las manchas os quedan divinas y a mi me han potado un arcoiris en la cara con mucho odio, no es justo";"negative";"intertass_2017"
"@user @user Ojalá, aunque la posibilidad es tan pequeña";"neutral";"intertass_2017"
"@user ...genial iniciativa que nos puede ayudar";"positive";"intertass_2017"
"Maldito maduro mil veces, por su culpa tuve que salir del país y alejarme de ella";"negative";"intertass_2017"
"@user solo dormire dos horitas bueno yo me lo busque";"neutral";"intertass_2017"
"Cuando estoy sola,me gusta escuchar los discos de Linkin Park o en cualquier momento,pero mas cuando estoy sola... :v";"positive";"intertass_2017"
"El año pasado lloré cuando Shawn dijo que vendría y yo no pude ir y soy consciente de que este año tampoco va a poder ser, quiero llorar";"negative";"intertass_2017"
"@user Acabo de llamar y si tienen! Muchísimas gracias";"neutral";"intertass_2017"
"Mi mamá me dice que no vaya al colé, en serio que la amo. Pero tengo que ir";"positive";"intertass_2017"
"@user 2 horas esperando en Comisaría Gandia y han atendido a 3 personas! Y solamente para una autorización de viaje a un menor.";"negative";"intertass_2017"
"@user Hola! en estos momento van chequear tu solicitud para poder ayudarte lo antes posible, lamentamos el retraso";"neutral";"intertass_2017"
"Bob Dylan siempre ha sido un gran poeta Siempre lo dije. Siempre lo pensé. Sigo emocionada ¡Los tiempos están cambiando!";"positive";"intertass_2017"
"@user somos el PACMA, a todos caemos bien pero nadie nos quiere.  Lloremos juntos";"negative";"intertass_2017"
